,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,predict,no,yes
241,55,retired,married,primary,no,-90,yes,yes,unknown,7,may,634,2,no,no,0.9057794525116384,0.0942205474883616
242,33,blue-collar,married,secondary,no,0,no,no,unknown,7,may,107,1,no,no,0.9998368946049994,0.000163105395000622
243,40,blue-collar,married,secondary,yes,-94,yes,yes,unknown,7,may,227,1,no,no,0.9996821330240904,0.00031786697590964144
244,39,blue-collar,married,secondary,yes,-345,yes,no,unknown,7,may,69,1,no,no,0.99993406736079,6.593263920993115e-05
245,54,blue-collar,married,secondary,no,-932,yes,no,unknown,7,may,799,1,no,no,0.877642422057318,0.1223575779426819
246,52,admin,married,secondary,no,31,yes,no,unknown,7,may,120,1,no,no,0.9997468628005448,0.00025313719945531366
247,31,services,single,secondary,no,-45,no,no,unknown,7,may,246,2,no,no,0.9987369074136678,0.0012630925863321
248,31,services,married,secondary,no,564,yes,no,unknown,7,may,223,3,no,no,0.999315155601068,0.0006848443989321601
249,33,blue-collar,married,primary,no,198,yes,no,unknown,7,may,121,2,no,no,0.9999102388615672,8.976113843274854e-05
250,39,blue-collar,married,primary,no,106,yes,no,unknown,7,may,56,1,no,no,0.9999399185487028,6.008145129737671e-05
251,57,retired,married,tertiary,no,906,yes,no,unknown,7,may,117,1,no,no,0.9997820962876504,0.0002179037123494883
252,43,admin,married,secondary,no,71,no,no,unknown,7,may,180,5,no,no,0.9994390000124492,0.0005609999875507744
253,49,services,married,secondary,no,1496,yes,no,unknown,7,may,218,4,no,no,0.9993540899454708,0.0006459100545293421
254,41,management,divorced,secondary,no,276,yes,no,unknown,7,may,60,1,no,no,0.9999219548549192,7.80451450806917e-05
255,47,blue-collar,married,primary,no,550,yes,no,unknown,7,may,113,1,no,no,0.9998994902987278,0.00010050970127217706
256,31,unemployed,married,secondary,no,-825,yes,no,unknown,7,may,179,2,no,no,0.9997845372928592,0.0002154627071407
257,33,management,married,tertiary,no,436,yes,no,unknown,7,may,48,1,no,no,0.9999321042357794,6.789576422060273e-05
258,44,services,married,primary,no,-79,yes,no,unknown,7,may,179,2,no,no,0.9997873290202666,0.00021267097973345445
259,34,blue-collar,married,primary,no,267,yes,no,unknown,7,may,362,1,no,no,0.9983194627628752,0.0016805372371249
260,39,management,single,tertiary,no,406,yes,no,unknown,7,may,68,1,no,no,0.9998992204588222,0.00010077954117782292
261,37,blue-collar,divorced,primary,no,139,yes,no,unknown,7,may,71,1,no,no,0.999904566375918,9.543362408203924e-05
262,39,admin,married,secondary,no,367,yes,no,unknown,7,may,106,1,no,no,0.9997782305415134,0.00022176945848665844
263,52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,no,no,0.802469616235508,0.197530383764492
264,48,technician,married,secondary,no,-500,yes,no,unknown,7,may,78,5,no,no,0.9999318219684094,6.817803159067997e-05
265,58,management,married,tertiary,no,211,no,no,unknown,7,may,103,2,no,no,0.9998543496057776,0.0001456503942225687
266,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,no,no,0.9997747075154034,0.0002252924845965661
267,48,admin,married,secondary,no,359,yes,no,unknown,7,may,374,1,no,no,0.9961206211231032,0.0038793788768969
268,29,blue-collar,married,primary,no,190,no,no,unknown,7,may,51,1,no,no,0.999915911506999,8.408849300098098e-05
269,23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,no,no,0.9886648363968936,0.0113351636031065
270,52,technician,single,secondary,no,-181,yes,no,unknown,7,may,94,2,no,no,0.9998530135932876,0.0001469864067123057
271,41,blue-collar,married,secondary,no,-15,yes,no,unknown,7,may,169,2,no,no,0.9996794263779512,0.00032057362204870844
272,36,blue-collar,married,primary,no,-20,yes,no,unknown,7,may,353,3,no,no,0.9983689388251424,0.0016310611748575
273,31,admin,married,secondary,no,89,no,no,unknown,7,may,297,3,no,no,0.9944624991906668,0.005537500809333
274,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,no,no,0.9999077256911792,9.22743088207182e-05
275,34,blue-collar,married,secondary,no,615,yes,no,unknown,7,may,225,2,no,no,0.9963829222628242,0.0036170777371757
276,35,admin,married,primary,no,136,yes,no,unknown,7,may,283,1,no,no,0.9986860513667458,0.0013139486332541
277,39,blue-collar,married,tertiary,no,-33,yes,no,unknown,7,may,62,5,no,no,0.9999444056909632,5.5594309036713554e-05
278,37,management,divorced,tertiary,no,42,yes,no,unknown,7,may,564,3,no,no,0.8498204266586471,0.1501795733413529
279,44,blue-collar,single,secondary,no,-212,yes,yes,unknown,7,may,103,4,no,no,0.9999352789711418,6.472102885824646e-05
280,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,no,no,0.9207974227335428,0.0792025772664572
281,32,services,single,secondary,no,81,yes,no,unknown,7,may,126,5,no,no,0.999866768117208,0.0001332318827918911
282,57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,333,1,no,no,0.9971750821941804,0.0028249178058197
283,50,blue-collar,married,primary,yes,354,yes,no,unknown,7,may,123,2,no,no,0.9999162924727916,8.370752720836609e-05
284,41,blue-collar,married,primary,no,258,yes,no,unknown,7,may,252,1,no,no,0.9987764599328548,0.0012235400671451
285,42,blue-collar,married,primary,no,223,yes,no,unknown,7,may,41,3,no,no,0.9999408810671384,5.9118932861644064e-05
286,43,admin,single,secondary,no,2527,yes,no,unknown,7,may,276,4,no,no,0.9976144928394696,0.0023855071605303
287,48,admin,married,secondary,no,5,yes,no,unknown,7,may,697,2,no,no,0.7877216062842565,0.2122783937157435
288,38,blue-collar,single,primary,no,20,yes,no,unknown,7,may,81,2,no,no,0.999914783781755,8.521621824493439e-05
289,46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7,may,149,1,no,no,0.9993199694517793,0.0006800305482208636
290,44,blue-collar,married,secondary,no,1,yes,no,unknown,7,may,281,2,no,no,0.9986498945096356,0.0013501054903644
291,56,management,married,primary,no,93,yes,no,unknown,7,may,282,2,no,no,0.9988657561462736,0.0011342438537265
292,32,entrepreneur,married,secondary,no,135,yes,no,unknown,7,may,143,2,no,no,0.9998472470955236,0.00015275290447652734
293,35,services,married,secondary,no,630,yes,no,unknown,7,may,17,2,no,no,0.9999285092446928,7.149075530713289e-05
294,37,technician,married,secondary,no,157,yes,no,unknown,7,may,238,2,no,no,0.998786241738318,0.0012137582616821
295,31,admin,divorced,secondary,no,53,yes,no,unknown,7,may,128,4,no,no,0.9996541039256076,0.00034589607439244435
296,54,technician,divorced,secondary,no,1904,yes,yes,unknown,7,may,280,3,no,no,0.997817122728911,0.002182877271089
297,28,blue-collar,married,secondary,no,597,yes,no,unknown,8,may,223,2,no,no,0.9988033770228996,0.0011966229771005
298,30,services,married,secondary,no,442,yes,no,unknown,8,may,137,2,no,no,0.9998682504015458,0.0001317495984541561
299,30,admin,divorced,secondary,no,1,yes,no,unknown,8,may,175,5,no,no,0.9991124348323523,0.0008875651676475538
300,34,management,married,primary,no,6,yes,no,unknown,8,may,125,3,no,no,0.9998987514264206,0.00010124857357938924
301,34,blue-collar,single,secondary,yes,-947,yes,no,unknown,8,may,211,3,no,no,0.999460023577857,0.0005399764221429884
302,39,blue-collar,married,primary,no,70,no,no,unknown,8,may,813,1,yes,no,0.8018939095833769,0.198106090416623
303,52,blue-collar,married,secondary,no,46,yes,no,unknown,8,may,132,1,no,no,0.9997958162543704,0.00020418374562972095
304,42,technician,married,secondary,no,420,yes,no,unknown,8,may,94,1,no,no,0.999853795900748,0.0001462040992520074
305,57,retired,married,primary,no,207,yes,no,unknown,8,may,193,1,no,no,0.9993651365250809,0.0006348634749192048
306,37,technician,married,secondary,no,316,yes,no,unknown,8,may,238,1,no,no,0.9987212238059752,0.0012787761940249
307,36,entrepreneur,single,secondary,no,157,yes,no,unknown,8,may,41,1,no,no,0.9999238282075228,7.617179247731662e-05
308,39,admin,married,secondary,no,419,yes,yes,unknown,8,may,35,1,no,no,0.9999246781696126,7.532183038734796e-05
309,48,blue-collar,divorced,primary,no,-18,yes,no,unknown,8,may,11,1,no,no,0.999865489465955,0.00013451053404502607
310,36,services,single,tertiary,no,72,yes,no,unknown,8,may,80,1,no,no,0.9998528621032248,0.00014713789677509265
311,26,blue-collar,married,secondary,yes,20,yes,no,unknown,8,may,200,1,no,no,0.9984903486529636,0.0015096513470364
312,42,technician,married,secondary,no,0,yes,no,unknown,8,may,66,2,no,no,0.9999242653293334,7.573467066655998e-05
313,37,blue-collar,single,secondary,no,134,yes,no,unknown,8,may,200,1,no,no,0.9991099278517802,0.0008900721482198383
314,49,management,married,secondary,no,104,yes,no,unknown,8,may,285,1,no,no,0.9984539350589092,0.0015460649410907
315,38,services,married,secondary,no,507,yes,no,unknown,8,may,95,1,no,no,0.999891079442352,0.00010892055764807806
316,47,management,married,tertiary,no,643,yes,no,unknown,8,may,155,1,no,no,0.9997493426199732,0.0002506573800268752
317,34,blue-collar,married,secondary,no,80,yes,yes,unknown,8,may,494,1,no,no,0.9699363977527612,0.0300636022472389
318,57,management,married,tertiary,no,1341,yes,no,unknown,8,may,339,2,no,no,0.9978021365149252,0.0021978634850747
319,41,admin,married,secondary,no,55,yes,no,unknown,8,may,1120,2,yes,yes,0.5227483433491873,0.4772516566508127
320,35,management,single,tertiary,no,797,yes,no,unknown,8,may,81,1,no,no,0.9998406762327396,0.0001593237672604085
321,46,blue-collar,single,secondary,no,152,yes,no,unknown,8,may,33,4,no,no,0.9999048589813084,9.514101869148296e-05
322,39,blue-collar,married,primary,no,481,yes,no,unknown,8,may,204,1,no,no,0.9994628057869146,0.0005371942130854477
323,31,technician,single,tertiary,no,1798,yes,no,unknown,8,may,393,1,no,no,0.9870517709241252,0.0129482290758747
324,32,services,married,secondary,no,442,yes,no,unknown,8,may,207,1,no,no,0.999271248148622,0.0007287518513778541
325,28,technician,married,primary,no,-58,yes,no,unknown,8,may,74,1,no,no,0.9999237314726688,7.626852733120872e-05
326,40,management,married,tertiary,no,121,no,no,unknown,8,may,82,1,no,no,0.9998656256164622,0.0001343743835378458
327,40,technician,married,secondary,no,697,yes,no,unknown,8,may,111,1,no,no,0.9998032708388938,0.0001967291611062826
328,49,housemaid,married,secondary,no,7317,yes,no,unknown,8,may,140,1,no,no,0.999698369031139,0.0003016309688610904
329,36,blue-collar,married,secondary,no,0,no,no,unknown,8,may,338,2,no,no,0.9950682176101032,0.0049317823898967
330,37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,no,no,0.9999173591406328,8.264085936724628e-05
331,31,services,married,secondary,no,432,yes,no,unknown,8,may,446,1,no,no,0.991740748088829,0.008259251911171
332,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,no,no,0.9991570400909672,0.0008429599090327707
333,37,services,married,secondary,no,237,yes,no,unknown,8,may,175,1,no,no,0.9995852612096938,0.0004147387903062332
334,34,blue-collar,single,secondary,no,177,yes,no,unknown,8,may,500,1,no,no,0.934465319487891,0.0655346805121089
335,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,477,1,no,no,0.9194236257789344,0.0805763742210655
336,43,blue-collar,married,primary,no,186,yes,no,unknown,8,may,178,1,no,no,0.9996356282927544,0.000364371707245562
337,33,admin,divorced,secondary,no,140,yes,no,unknown,8,may,139,1,no,no,0.999275706761253,0.0007242932387470177
338,41,technician,married,secondary,no,225,yes,yes,unknown,8,may,63,2,no,no,0.9999463722679044,5.362773209577065e-05
339,46,blue-collar,married,primary,no,-768,yes,no,unknown,8,may,194,3,no,no,0.9997017969765736,0.000298203023426476
340,42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8,may,141,1,no,no,0.999800514935134,0.00019948506486586968
341,37,services,married,secondary,no,50,yes,no,unknown,8,may,352,3,no,no,0.9943165841897166,0.0056834158102833
342,39,admin,single,secondary,no,762,yes,no,unknown,8,may,288,1,no,no,0.9941289831861913,0.0058710168138087
343,37,technician,single,tertiary,no,31,yes,no,unknown,8,may,72,1,no,no,0.9998116029162948,0.0001883970837052938
344,36,services,single,secondary,no,-45,yes,no,unknown,8,may,289,1,no,no,0.9983401308051132,0.0016598691948868
345,28,self-employed,married,tertiary,no,120,yes,yes,unknown,8,may,130,3,no,no,0.9999069835276626,9.30164723373412e-05
346,43,management,single,tertiary,no,2067,yes,no,unknown,8,may,756,1,yes,yes,0.6648267046039835,0.3351732953960165
347,51,admin,divorced,secondary,no,115,yes,yes,unknown,8,may,136,1,no,no,0.99957219179817,0.0004278082018299814
348,49,admin,single,secondary,no,275,no,no,unknown,8,may,14,1,no,no,0.9998517749969384,0.0001482250030617057
349,28,blue-collar,married,primary,no,113,yes,no,unknown,8,may,534,2,no,no,0.881381566508874,0.118618433491126
350,39,blue-collar,married,secondary,no,1042,yes,no,unknown,8,may,58,2,no,no,0.9998138954660551,0.00018610453394469657
351,39,services,single,secondary,no,-244,yes,no,unknown,8,may,152,2,no,no,0.9987944973803812,0.0012055026196188
352,30,blue-collar,married,primary,no,70,yes,yes,unknown,8,may,461,3,no,no,0.9621759391822932,0.0378240608177067
353,29,services,single,secondary,no,2,no,no,unknown,8,may,190,1,no,no,0.9989320782073928,0.0010679217926072
354,34,services,married,secondary,no,2211,no,no,unknown,8,may,149,1,no,no,0.9993539370597744,0.0006460629402256681
355,40,blue-collar,married,primary,no,87,yes,no,unknown,8,may,210,1,no,no,0.999393247982663,0.0006067520173369691
356,30,blue-collar,married,secondary,no,717,yes,no,unknown,8,may,42,1,no,no,0.9999285538498976,7.144615010245174e-05
357,53,blue-collar,divorced,primary,no,255,yes,no,unknown,8,may,206,2,no,no,0.9989886663044972,0.0010113336955027
358,45,admin,divorced,secondary,no,984,yes,no,unknown,8,may,298,5,no,no,0.9962678542870388,0.0037321457129611
359,30,blue-collar,single,secondary,no,648,yes,yes,unknown,8,may,287,1,no,no,0.9964252786853184,0.0035747213146817
360,32,blue-collar,married,primary,no,289,yes,no,unknown,8,may,23,4,no,no,0.9999409495698776,5.905043012244539e-05
361,58,self-employed,divorced,secondary,no,613,yes,no,unknown,8,may,154,2,no,no,0.9994379745295596,0.0005620254704402617
362,50,blue-collar,divorced,primary,no,134,no,no,unknown,8,may,263,2,no,no,0.9986613406119164,0.0013386593880835
363,35,blue-collar,single,primary,no,398,yes,no,unknown,8,may,34,1,no,no,0.9999194386130084,8.056138699150858e-05
364,34,management,married,secondary,no,487,yes,no,unknown,8,may,442,2,no,no,0.9792122294514508,0.0207877705485491
365,37,blue-collar,married,secondary,no,121,yes,no,unknown,8,may,617,2,no,no,0.8364210248281734,0.1635789751718266
366,57,blue-collar,divorced,primary,no,-176,yes,no,unknown,8,may,275,1,no,no,0.9984647432723898,0.0015352567276102
367,33,blue-collar,married,secondary,no,527,yes,yes,unknown,8,may,81,2,no,no,0.9999216337932996,7.836620670049997e-05
368,43,services,single,unknown,no,193,yes,no,unknown,8,may,74,7,no,no,0.9997784757252302,0.0002215242747698808
369,30,blue-collar,married,secondary,no,2850,no,no,unknown,8,may,181,2,no,no,0.9984703020961831,0.0015296979038167
370,32,unemployed,single,tertiary,no,336,yes,no,unknown,8,may,139,1,no,no,0.9996081512170758,0.0003918487829241654
371,42,technician,married,secondary,no,0,no,yes,unknown,8,may,7,3,no,no,0.999918605274732,8.139472526792115e-05
372,55,blue-collar,married,primary,no,82,yes,no,unknown,8,may,292,2,no,no,0.9986319961905072,0.0013680038094928
373,38,blue-collar,married,primary,no,362,yes,no,unknown,8,may,100,5,no,no,0.9999141601896606,8.583981033937457e-05
374,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,210,2,no,no,0.9994548402794377,0.0005451597205623904
375,31,technician,single,tertiary,no,948,yes,no,unknown,8,may,91,2,no,no,0.9996289357840356,0.0003710642159644904
376,38,management,single,tertiary,no,0,yes,no,unknown,8,may,92,3,no,no,0.9998753979442094,0.0001246020557905377
377,37,services,married,secondary,no,22,yes,yes,unknown,8,may,160,1,no,no,0.9998682627559744,0.00013173724402566338
378,27,blue-collar,married,secondary,no,106,yes,no,unknown,8,may,207,2,no,no,0.9992139601061067,0.0007860398938931766
379,37,unemployed,single,secondary,no,381,yes,no,unknown,8,may,985,2,yes,yes,0.5521778068750569,0.447822193124943
380,46,blue-collar,married,primary,no,0,yes,yes,unknown,8,may,390,3,no,no,0.9962205897038487,0.0037794102961511
381,31,services,married,primary,no,-732,yes,no,unknown,8,may,6,2,no,no,0.9999167507159016,8.324928409857923e-05
382,48,blue-collar,married,primary,no,2642,yes,no,unknown,8,may,330,3,no,no,0.9974130527858772,0.0025869472141228
383,50,blue-collar,married,primary,no,749,no,no,unknown,8,may,297,2,no,no,0.998603521837352,0.0013964781626478
384,53,blue-collar,married,secondary,no,359,no,yes,unknown,8,may,238,8,no,no,0.9996107239746438,0.0003892760253562434
385,47,blue-collar,married,primary,no,430,no,no,unknown,8,may,89,8,no,no,0.9998945611201852,0.00010543887981477732
386,40,services,single,secondary,no,23,yes,no,unknown,8,may,179,5,no,no,0.9995494405293592,0.0004505594706407455
387,36,services,married,secondary,no,42,yes,no,unknown,8,may,102,4,no,no,0.9999050139190984,9.498608090167168e-05
388,53,management,married,tertiary,no,2124,yes,no,unknown,8,may,123,2,no,no,0.9998787209877048,0.00012127901229508164
389,52,management,divorced,secondary,no,123,no,no,unknown,8,may,306,2,no,no,0.9979006928475984,0.0020993071524014
390,26,management,single,tertiary,no,498,yes,no,unknown,8,may,99,3,no,no,0.999620614292942,0.0003793857070581192
391,47,technician,divorced,secondary,no,699,yes,no,unknown,8,may,182,1,no,no,0.998850635494374,0.0011493645056261
392,43,blue-collar,married,secondary,no,1376,yes,no,unknown,8,may,235,4,no,no,0.9958577204697372,0.0041422795302626
393,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,no,no,0.9998499262863622,0.00015007371363785562
394,33,services,married,secondary,no,310,yes,no,unknown,8,may,172,4,no,no,0.9997718852506362,0.0002281147493638481
395,45,admin,married,secondary,no,310,yes,no,unknown,8,may,191,2,no,no,0.9990356482220012,0.0009643517779988062
